company_permalink,company_name,company_category_list,company_market,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_market,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code
/organization/medicare-com,Medicare.com,|Health and Insurance|,Health and Insurance,USA,CA,SF Bay Area,Mountain View,/organization/ehealth,eHealth,|Finance|,Finance,USA,CA,SF Bay Area,Mountain View,5/2/2014 0:00,2014-05,2014-Q2,2014,4800000,USD
/organization/medicity,Medicity,|Health Care|Software|,Health Care,USA,UT,Salt Lake City,Salt Lake City,/organization/aetna,Aetna,|Dental|Medical|Health and Wellness|,Dental,USA,CT,Hartford,Hartford,1/1/2011 0:00,2011-01,2011-Q1,2011,500000000,USD
/organization/mediconnect-global,MediConnect Global (MCG),|Software|,Software,USA,UT,Salt Lake City,South Jordan,/organization/verisk-analytics,Verisk Analytics,|Technology|Public Relations|,Technology,USA,NJ,Newark,Jersey City,3/23/2012 0:00,2012-03,2012-Q1,2012,348600000,USD
/organization/medisoft-group,Medisoft group,|Medical Devices|,Medical Devices,BEL,,BEL - Other,Sorinnes,/organization/mgc-diagnostics-corporation,MGC Diagnostics Corporation,,,USA,MN,Minneapolis,Saint Paul,7/14/2014 0:00,2014-07,2014-Q3,2014,7900000,USD
/organization/medistem,Medistem,|Biotechnology|,Biotechnology,USA,CA,San Diego,San Diego,/organization/intrexon-corporation,Intrexon Corporation,|Biotechnology|,Biotechnology,USA,VA,Roanoke,Blacksburg,12/20/2013 0:00,2013-12,2013-Q4,2013,26000000,USD
/organization/medpace,Medpace,|Biotechnology|,Biotechnology,USA,OH,Cincinnati,Cincinnati,/organization/cinven,Cinven,|Telecommunications|Media|Health Care|Business Services|Financial Services|Venture Capital|,Health Care,GBR,,London,London,2/23/2014 0:00,2014-02,2014-Q1,2014,900000000,USD
/organization/medreich,Medreich,|Medical|Therapeutics|Pharmaceuticals|,Medical,,,,,/organization/meiji-holdings,Meiji Holdings,,,JPN,,JPN - Other,,6/11/2014 0:00,2014-06,2014-Q2,2014,290000000,USD
/organization/medserve,MedServe,|Health Care|,Health Care,USA,TX,Houston,Bellaire,/organization/stericycle,Stericycle,|Biotechnology|,Biotechnology,USA,IL,Chicago,Lake Forest,5/15/2009 0:00,2009-05,2009-Q2,2009,185000000,USD
/organization/meebo,Meebo,|Web Development|Social Network Media|Internet|Chat|Messaging|Curated Web|,Internet,USA,CA,SF Bay Area,Mountain View,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Software,USA,CA,SF Bay Area,Mountain View,6/4/2012 0:00,2012-06,2012-Q2,2012,100000000,USD
/organization/mega-brands,Mega Brands,|Curated Web|,Curated Web,CAN,QC,Montreal,Montréal,/organization/mattel,Mattel,|Games|Toys|Curated Web|,Curated Web,USA,CA,Los Angeles,El Segundo,2/28/2014 0:00,2014-02,2014-Q1,2014,460000000,USD
/organization/megaport,Megaport,|Networking|Content|Data Centers|,Networking,AUS,,Brisbane,Brisbane,/organization/amcom-telecommunications,Amcom Telecommunications,,,AUS,,AUS - Other,Perth City,11/3/2014 0:00,2014-11,2014-Q4,2014,15000000,USD
/organization/megasoft-consultants,Megasoft Consultants,|Consulting|,Consulting,USA,VA,"Washington, D.C.",Herndon,/organization/trianz,Trianz,|Big Data|Testing|Cloud Infrastructure|Business Intelligence|Application Platforms|Enterprise Application|Consulting|Information Security|Enterprise Software|IT Management|,Consulting,USA,CA,SF Bay Area,Santa Clara,8/19/2009 0:00,2009-08,2009-Q3,2009,15000000,USD
/organization/megtec-systems,MEGTEC Systems,|Clean Energy|,Clean Energy,USA,WI,Green Bay,De Pere,/organization/the-babcock-wilcox-company,The Babcock & Wilcox Company,|Clean Energy|,Clean Energy,USA,NC,Charlotte,Charlotte,5/13/2014 0:00,2014-05,2014-Q2,2014,155000000,USD
/organization/meldium,Meldium,|Consumer Internet|Enterprise Software|,Consumer Internet,USA,CA,SF Bay Area,San Francisco,/organization/logmein,LogMeIn,|Chat|Customer Support Tools|Software|,Software,NLD,,Amsterdam,Amsterdam,9/4/2014 0:00,2014-09,2014-Q3,2014,15000000,USD
/organization/melodeo,Melodeo,|Music|,Music,USA,WA,Seattle,Seattle,/organization/hewlett-packard,Hewlett-Packard,|Information Technology|Curated Web|,Curated Web,USA,CA,SF Bay Area,Palo Alto,6/23/2010 0:00,2010-06,2010-Q2,2010,30000000,USD
/organization/memory-pharmaceuticals,Memory Pharmaceuticals,|Medical Devices|Neuroscience|Biotechnology|,Neuroscience,USA,NJ,Newark,Montvale,/organization/hoffmann-la-roche,Hoffmann-La Roche,|Biotechnology|,Biotechnology,USA,NJ,Newark,Nutley,11/25/2008 0:00,2008-11,2008-Q4,2008,62870000,USD
/organization/mentorwave-technologies,MentorWave Technologies,|Software|,Software,ISR,,Tel Aviv,Herzliya,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Software,USA,CA,SF Bay Area,Mountain View,9/12/2010 0:00,2010-09,2010-Q3,2010,12000000,USD
/organization/meraki,Meraki,|Web Hosting|,Web Hosting,USA,CA,SF Bay Area,San Francisco,/organization/cisco,Cisco,|Software|Hardware|Networking|Web Hosting|,Software,USA,CA,SF Bay Area,San Jose,11/20/2012 0:00,2012-11,2012-Q4,2012,1200000000,USD
/organization/mercantila,Mercantila,|E-Commerce|,E-Commerce,USA,CA,SF Bay Area,San Francisco,/organization/blucora,Blucora,|Internet|,Internet,USA,WA,Seattle,Bellevue,5/11/2010 0:00,2010-05,2010-Q2,2010,8000000,USD
/organization/merchant-e-solutions,Merchant e-Solutions,|Credit Cards|Payments|E-Commerce|,Credit Cards,USA,CA,SF Bay Area,Redwood City,/organization/cielo,Cielo,|Financial Services|Finance|,Finance,BRA,,Sao Paulo,São Paulo,7/5/2012 0:00,2012-07,2012-Q3,2012,670000000,USD
/organization/merchantcircle,MerchantCircle,|Direct Marketing|Estimation and Quoting|Advice|Consumers|Business Services|Local|Curated Web|,Local,USA,CA,SF Bay Area,Mountain View,/organization/reply-com,Reply! Inc.,|Lead Generation|Internet Marketing|Advertising|,Advertising,USA,CA,SF Bay Area,San Ramon,6/22/2011 0:00,2011-06,2011-Q2,2011,60000000,USD
/organization/merck-co-inc,Merck & Co.,|Health and Wellness|Pharmaceuticals|Biotechnology|,Biotechnology,USA,NJ,NJ - Other,Whitehouse Station,/organization/bayer-ag-germany,Bayer AG,|Pharmaceuticals|Biotechnology|,Pharmaceuticals,DEU,,Leverkusen,Leverkusen,5/6/2014 0:00,2014-05,2014-Q2,2014,14200000000,USD
/organization/mercury-payment-systems,Mercury Payment Systems,|E-Commerce|,E-Commerce,USA,CO,Grand Junction,Durango,/organization/vantiv,Vantiv,|Business Services|E-Commerce|,Business Services,USA,OH,Cincinnati,Cincinnati,5/12/2014 0:00,2014-05,2014-Q2,2014,1650000000,USD
/organization/mercury-pharma-group,Mercury Pharma Group,|Biotechnology|,Biotechnology,GBR,,London,Croydon,/organization/cinven,Cinven,|Telecommunications|Media|Health Care|Business Services|Financial Services|Venture Capital|,Health Care,GBR,,London,London,8/17/2012 0:00,2012-08,2012-Q3,2012,732000000,USD
/organization/merial-limited,Merial Limited,|Biotechnology|,Biotechnology,USA,GA,Atlanta,Duluth,/organization/sanofi-aventis,Sanofi Aventis,|Biotechnology|,Biotechnology,FRA,,Paris,Paris,7/13/2009 0:00,2009-07,2009-Q3,2009,4000000000,USD
/organization/meritus-payment-solutions,Meritus Payment Solutions,|Payments|,Payments,USA,CA,"Orange County, California",Santa Ana,/organization/optimal-payments,Optimal Payments,|Mobile|Payments|Accounting|E-Commerce|,Payments,,,,,7/3/2014 0:00,2014-07,2014-Q3,2014,210000000,USD
/organization/merrimac-industries,Merrimac Industries,|Software|,Software,USA,NJ,Newark,West Caldwell,/organization/crane,Crane Co,,,USA,CT,Hartford,Stamford,12/23/2009 0:00,2009-12,2009-Q4,2009,52000000,USD
/organization/messagelabs,MessageLabs,|Security|,Security,GBR,,Gloucester,Gloucester,/organization/symantec,Symantec,|Security|,Security,USA,CA,SF Bay Area,Mountain View,10/9/2008 0:00,2008-10,2008-Q4,2008,695000000,USD
/organization/messageme,MessageMe,|Chat|Mobile|Messaging|,Chat,USA,CA,SF Bay Area,San Francisco,/organization/yahoo,Yahoo!,|Photography|Email|Portals|Search|Curated Web|,Photography,USA,CA,SF Bay Area,Sunnyvale,10/6/2014 0:00,2014-10,2014-Q4,2014,30000000,USD
/organization/messageone,MessageOne,|Messaging|,Messaging,USA,TX,Austin,Austin,/organization/dell,Dell,|Hardware + Software|,Hardware + Software,USA,TX,Austin,Round Rock,2/13/2008 0:00,2008-02,2008-Q1,2008,155000000,USD
/organization/metaforic,Metaforic,|Software|,Software,USA,CA,SF Bay Area,San Jose,/organization/inside-secure,Inside Secure,|Software|,Software,FRA,,Aix-en-provence,Aix-en-provence,4/7/2014 0:00,2014-04,2014-Q2,2014,11600000,USD
/organization/metcare,MetCare,|Health and Wellness|,Health and Wellness,USA,FL,Palm Beaches,Boca Raton,/organization/humana,Humana,|Business Services|Insurance|Health and Wellness|,Business Services,USA,KY,Louisville,Louisville,9/1/2008 0:00,2008-09,2008-Q3,2008,14000000,USD
/organization/metrocorp-bancshares,MetroCorp Bancshares,|Finance|,Finance,USA,TX,Houston,Houston,/organization/east-west-bancorp,East West Bancorp,|Finance|,Finance,USA,CA,Los Angeles,Pasadena,9/18/2013 0:00,2013-09,2013-Q3,2013,273000000,USD
/organization/metrologic-instruments,Metrologic Instruments,|Hardware + Software|,Hardware + Software,USA,NJ,NJ - Other,Blackwood,/organization/honeywell,Honeywell,|Technology|Manufacturing|,Manufacturing,USA,NJ,Newark,Morristown,6/4/2008 0:00,2008-06,2008-Q2,2008,720000000,USD
/organization/metropcs-communications,MetroPCS Communications,|Mobile|,Mobile,USA,TX,Dallas,Richardson,/organization/t-mobile,T-Mobile,|Telecommunications|Mobile|,Telecommunications,USA,WA,Seattle,Bellevue,5/1/2013 0:00,2013-05,2013-Q2,2013,1500000000,USD
/organization/mettoni-group,Mettoni Group,|Software|,Software,USA,NC,Raleigh,Durham,/organization/enghouse-systems,Enghouse Systems,|Software|,Software,CAN,ON,Toronto,Markham,4/1/2010 0:00,2010-04,2010-Q2,2010,23000000,USD
/organization/meyer-steel-structures,Meyer Steel Structures,|Manufacturing|Electrical Distribution|Heavy Industry|Engineering Firms|,Manufacturing,,,,,/organization/trinity-industries,Trinity Industries,|Transportation|Tracking|,Tracking,USA,TX,Dallas,Dallas,6/30/2014 0:00,2014-06,2014-Q2,2014,600000000,USD
/organization/mezimedia,Mezimedia,|Curated Web|,Curated Web,USA,CA,Los Angeles,Monrovia,/organization/valueclick,ValueClick,|Advertising|,Advertising,,,,,7/16/2008 0:00,2008-07,2008-Q3,2008,352000000,USD
/organization/mfoundry,mFoundry,|Mobile Payments|Mobile|,Mobile Payments,USA,CA,SF Bay Area,Larkspur,/organization/fis,FIS,,,USA,FL,Jacksonville,Jacksonville,3/14/2013 0:00,2013-03,2013-Q1,2013,165000000,USD
/organization/miasole,MiaSolé,|Clean Technology|,Clean Technology,USA,CA,SF Bay Area,Santa Clara,/organization/hanergy-holding-group,Hanergy Holding Group,|Clean Technology|,Clean Technology,CHN,,Beijing,Beijing,9/29/2012 0:00,2012-09,2012-Q3,2012,30000000,USD
/organization/micelle-laboratories,Micelle Laboratories,|Biotechnology|,Biotechnology,USA,CA,Anaheim,Lake Forest,/organization/herbalife-ltd,Herbalife Ltd,|Health Care|,Health Care,IND,,New Delhi,Gurgaon,8/14/2009 0:00,2009-08,2009-Q3,2009,10000000,USD
/organization/michael-foods,Michael Foods,|Hospitality|,Hospitality,USA,MN,Minneapolis,Minnetonka,/organization/post-holdings-2,Post Holdings,|Hospitality|,Hospitality,USA,MO,MO - Other,Martinsburg,4/17/2014 0:00,2014-04,2014-Q2,2014,2450000000,USD
/organization/michael-osterfeld-holdings-llc-llc,Michael Osterfeld Holdings,|Finance|,Finance,,,,,/organization/global-asset-management,Global Asset Management,,,USA,IN,South Bend,Valparaiso,7/6/2013 0:00,2013-07,2013-Q3,2013,9000000,USD
/organization/micro-design-services,Micro Design Services,|Software|,Software,USA,NJ,Newark,Parsippany,/organization/ss-c-technologies,SS&C Technologies,|Software|,Software,USA,CT,Hartford,Windsor,9/30/2008 0:00,2008-09,2008-Q3,2008,17760000,USD
/organization/micro-networks,Micro Networks,|Semiconductors|,Semiconductors,USA,MA,Worcester,Worcester,/organization/spectrum-control,Spectrum Control,|Hardware + Software|,Hardware + Software,USA,PA,PA - Other,Fairview,11/23/2009 0:00,2009-11,2009-Q4,2009,13000000,USD
/organization/micromet,Micromet,|Biotechnology|,Biotechnology,USA,MD,"Washington, D.C.",Rockville,/organization/amgen,Amgen,|Biotechnology|,Biotechnology,USA,CA,Los Angeles,Thousand Oaks,1/26/2012 0:00,2012-01,2012-Q1,2012,1160000,USD
/organization/micros-systems,MICROS Systems,|Enterprise Software|Retail|Hospitality|,Hospitality,USA,MD,Baltimore,Columbia,/organization/oracle,Oracle Corporation,|Software|Hardware|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Redwood City,6/23/2014 0:00,2014-06,2014-Q2,2014,5300000000,USD
/organization/midpoint-cc,Midpoint CC,|Software|,Software,USA,FL,Fort Myers,Cape Coral,/organization/acxiom,Acxiom,|Data Privacy|Data Security|Databases|Analytics|Direct Marketing|Email Marketing|Advertising|Big Data|Software|,Analytics,USA,AR,Little Rock,Little Rock,9/15/2008 0:00,2008-09,2008-Q3,2008,3600000,USD
/organization/midway-games,Midway Games,|Games|,Games,USA,IL,Chicago,Chicago,/organization/warner-bros,Warner Bros.,|Entertainment Industry|Film Production|TV Production|,Film Production,USA,CA,Los Angeles,Burbank,7/2/2009 0:00,2009-07,2009-Q3,2009,49000000,USD
/organization/millennium-pharmaceuticals,Millennium Pharmaceuticals,|Biotechnology|,Biotechnology,USA,MA,Boston,Cambridge,/organization/takeda-pharmaceutical,Takeda Pharmaceutical,|Health Care|Medical|Biotechnology|,Medical,JPN,,Osaka,Osaka,2/1/2008 0:00,2008-02,2008-Q1,2008,8689310000,USD
/organization/milo,Milo,|Software|Reviews and Recommendations|Comparison Shopping|Local|Real Time|Shopping|Curated Web|,Reviews and Recommendations,USA,CA,SF Bay Area,Palo Alto,/organization/ebay,eBay,|Internet|Business Services|All Markets|Search|Auctions|E-Commerce|,Business Services,USA,CA,SF Bay Area,San Jose,12/2/2010 0:00,2010-12,2010-Q4,2010,75000000,USD
/organization/mimosa-systems,Mimosa Systems,|Software|,Software,USA,CA,SF Bay Area,Santa Clara,/organization/iron-mountain,Iron Mountain,|Security|,Security,USA,MA,Boston,Boston,2/22/2010 0:00,2010-02,2010-Q1,2010,112000000,USD
/organization/mindreef,Mindreef,|Enterprise Software|,Enterprise Software,USA,MA,Boston,Bedford,/organization/progress-software,Progress Software,|Software|,Software,USA,MA,Boston,Bedford,6/30/2008 0:00,2008-06,2008-Q2,2008,6000000,USD
/organization/minds-and-machines,Minds and Machines LLC,|Domains|Registrars|,Registrars,USA,CA,Los Angeles,Santa Monica,/organization/top-level-domain-holdings,Minds + Machines Group Limited,|Registrars|Domains|,Domains,USA,,USA - Other,,8/8/2009 0:00,2009-08,2009-Q3,2009,2520000,USD
/organization/mindshift-technologies,mindSHIFT Technologies,|Enterprise Software|,Enterprise Software,USA,MA,Boston,Waltham,/organization/bestbuy,Best Buy,|Shopping|Internet|Curated Web|,Curated Web,USA,MN,St. Cloud,Litchfield,11/7/2011 0:00,2011-11,2011-Q4,2011,167000000,USD
/organization/mindspeed-technologies,Mindspeed Technologies,|Semiconductors|,Semiconductors,USA,CA,Anaheim,Newport Beach,/organization/m-a-com,M/A-COM,|Semiconductors|,Semiconductors,USA,MA,Boston,Lowell,11/5/2013 0:00,2013-11,2013-Q4,2013,272000000,USD
/organization/mint,Mint,|Finance|Curated Web|,Finance,USA,CA,SF Bay Area,Mountain View,/organization/intuit,Intuit,|Computers|Software|,Computers,USA,CA,SF Bay Area,Mountain View,9/1/2009 0:00,2009-09,2009-Q3,2009,170000000,USD
/organization/mips-technologies,MIPS Technologies,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Sunnyvale,/organization/imagination-technologies,Imagination Technologies,|Semiconductors|,Semiconductors,GBR,,GBR - Other,Kings Langley,2/8/2013 0:00,2013-02,2013-Q1,2013,100000000,USD
/organization/mirus-bio,Mirus Bio,|Biotechnology|,Biotechnology,USA,WI,Madison,Madison,/organization/roche,Roche,|Biotechnology|,Biotechnology,CHE,,Basel,Basel,7/22/2008 0:00,2008-07,2008-Q3,2008,125000000,USD
/organization/mission-community-bank,Mission Community Bank,|Finance|,Finance,USA,CA,San Luis Obispo,San Luis Obispo,/organization/heritage-oaks-bank,Heritage Oaks Bank,|Finance|,Finance,USA,CA,CA - Other,Paso Robles,10/21/2013 0:00,2013-10,2013-Q4,2013,56400000,USD
/organization/miva,MIVA,|Advertising|,Advertising,USA,NY,New York City,New York,/organization/adknowledge,Adknowledge,|Twitter Applications|Facebook Applications|Content Discovery|Mobile Games|Mobile|Video|Apps|Social Media|Sales and Marketing|Advertising|,Mobile Games,USA,MO,Kansas City,Kansas City,3/13/2009 0:00,2009-03,2009-Q1,2009,11600000,USD
/organization/mivisa,Mivisa,|Manufacturing|,Manufacturing,ESP,,ESP - Other,Las Torres De Cotillas,/organization/crown-holdings,Crown Holdings,,,USA,PA,Philadelphia,Philadelphia,10/31/2013 0:00,2013-10,2013-Q4,2013,1640000000,USD
/organization/mixer-labs,Mixer Labs,|Search|,Search,USA,CA,SF Bay Area,San Mateo,/organization/twitter,Twitter,|Software|SMS|MicroBlogging|Messaging|Social Media|,Software,USA,CA,SF Bay Area,San Francisco,12/23/2009 0:00,2009-12,2009-Q4,2009,5200000,USD
/organization/miyowa,Miyowa,|Social Media|,Social Media,USA,CA,SF Bay Area,San Francisco,/organization/synchronoss-technologies,Synchronoss Technologies,|Technology|Software|,Technology,USA,NJ,Newark,Bridgewater,1/5/2012 0:00,2012-01,2012-Q1,2012,59000000,USD
/organization/mobfox-com,MobFox,|Android|Apps|iPhone|Advertising|Mobile|,Advertising,AUT,,Vienna,Vienna,/organization/matomy-media-group,Matomy Media Group,|Digital Media|Social Media Advertising|Online Video Advertising|Virtual Currency|Mobile|Search Marketing|Advertising|,Mobile,ISR,,Tel Aviv,Tel Aviv,10/27/2014 0:00,2014-10,2014-Q4,2014,17600000,USD
/organization/mobile-theory,Mobile Theory,|Brand Marketing|Ad Targeting|Wireless|Apps|Publishing|Sales and Marketing|Services|Advertising|Mobile|,Brand Marketing,USA,CA,Los Angeles,Venice,/organization/opera-software,Opera Software,|Software|,Software,NOR,,Oslo,Oslo,2/16/2012 0:00,2012-02,2012-Q1,2012,18000000,USD
/organization/mobile-trend,Mobile Trend,|Mobile|,Mobile,FRA,,Paris,Paris,/organization/hi-media,HiMedia Group,|Online Video Advertising|Mobile Advertising|Mobile Payments|Payments|Advertising|,Payments,FRA,,Paris,Paris,6/25/2008 0:00,2008-06,2008-Q2,2008,7000000,EUR
/organization/mobileaccess-networks,MobileAccess Networks,|Mobile|,Mobile,USA,VA,"Washington, D.C.",Vienna,/organization/corning,Corning,|Utilities|Manufacturing|,Utilities,USA,NY,Elmira,Corning,1/31/2011 0:00,2011-01,2011-Q1,2011,200000000,USD
/organization/mobilespaces,MobileSpaces,|Cloud Computing|Enterprises|Mobile Devices|Security|Mobile|,Mobile,USA,MD,"Washington, D.C.",Silver Spring,/organization/pulse-secure,Pulse Secure,|Mobile Security|Networking|Business Services|,Networking,USA,CA,SF Bay Area,San Jose,10/5/2014 0:00,2014-10,2014-Q4,2014,100000000,USD
/organization/mobius-semiconductor,Mobius Semiconductor,|Semiconductors|,Semiconductors,USA,CA,Anaheim,Irvine,/organization/entropic,Entropic,|Semiconductors|,Semiconductors,USA,CA,San Diego,San Diego,6/6/2013 0:00,2013-06,2013-Q2,2013,13000000,USD
/organization/mobiwatch,Mobiwatch,|Mobile|,Mobile,,,,,/organization/greatcall,GreatCall,|Mobile|,Mobile,USA,CA,San Diego,San Diego,11/4/2009 0:00,2009-11,2009-Q4,2009,107000,USD
/organization/mobixell,Mobixell Networks,|Mobile|,Mobile,USA,CA,SF Bay Area,San Jose,/organization/flash-networks,Flash Networks,|Internet|Mobile|,Internet,ISR,,Tel Aviv,Herzliya,1/7/2014 0:00,2014-01,2014-Q1,2014,15000000,USD
/organization/mobotap,MoboTap,|Cloud Computing|Mobile|,Cloud Computing,USA,CA,SF Bay Area,San Francisco,/organization/changyou,ChangYou,|Software|Games|,Software,CHN,,CHN - Other,Shijingshan,7/18/2014 0:00,2014-07,2014-Q3,2014,91000000,USD
